X,Y,Z,Event-ID#,date,hour,Flowrate,Pressure
88293.2,122831.2,-3998.6,380,12/09/2008,8.797,31.43,8.0475
88521.7,122480.4,-3998.7,381,12/09/2008,8.812,31.44,8.045
88280.2,122829,-3998.7109,382,12/09/2008,8.908,31.46,8.045
88315,122870.7,-3999,383,12/09/2008,8.93,31.47,8.0425
88268.9,122925.8,-3999.1967,384,12/09/2008,8.986,31.48,8.0425
88591.5,122411.6,-3999.2771,385,12/09/2008,9.039,31.49,8.04
88332.5,122821.6,-3999.566,386,12/09/2008,9.067,31.5,8.0375
88281.8,122896.6,-3999.7,387,12/09/2008,9.237,31.51,8.035
88310.2,122858.7,-3999.7767,388,12/09/2008,9.24,31.52,8.0325
88258,122761.9,-3999.8,389,12/09/2008,9.528,31.53,8.0325
88244.9,122856,-3999.9,390,12/09/2008,9.596,31.54,8.03
88226.5,122827.1,-3999.9753,391,12/09/2008,9.613,31.56,8.0275
88244.1,122913,-4000,392,12/09/2008,9.64,31.57,8.025
88259.5,122846.4,-4000.1,393,12/09/2008,9.802,31.58,8.0225
88243.9,122864.9,-4000.1,394,12/09/2008,9.896,31.59,8.0175
88374.6,122793.6,-4000.1134,395,12/09/2008,9.908,31.6,8.015
87395.4,122212.1,-4000.2,396,12/09/2008,9.954,31.61,8.0125
87421,122184.9,-4000.2886,397,12/09/2008,10.033,31.62,8.01
87404.2,121411.2,-4000.2942,398,12/09/2008,10.063,31.63,8.0075
88227.9,122865.2,-4000.4998,399,12/09/2008,10.065,31.64,8.005
88388.4,122399.3,-4000.5,400,12/09/2008,10.229,31.66,8.0025
88227.9,122835.1,-4000.5,401,12/09/2008,10.234,31.67,8
88256.4,122797.9,-4000.6319,402,12/09/2008,10.246,31.68,7.9975
88466.7,122247.2,-4000.7,403,12/09/2008,10.313,31.69,7.9925
88500.1,122219.5,-4000.7,404,12/09/2008,10.366,31.7,7.99
88469.8,122257.8,-4000.7,405,12/09/2008,10.374,31.71,7.9875
88321.6,122805.9,-4000.8324,406,12/09/2008,10.396,31.72,7.985
87471.3,121405.4,-4000.8441,407,12/09/2008,10.454,31.73,7.9825
88510.5,122070.9,-4000.9,408,12/09/2008,10.502,31.74,7.98
87649.5,121527.5,-4000.9899,409,12/09/2008,10.507,31.76,7.9775
88535,122057.7,-4001.1,410,12/09/2008,10.518,31.77,7.975
88309.6,122939.5,-4001.3,411,12/09/2008,10.522,31.6,7.9725
87807.5,121690.8,-4001.5,412,12/09/2008,10.586,31.62,7.97
88482.8,122232,-4001.5134,413,12/09/2008,10.629,31.45,7.9675
88501.3,122198.3,-4001.5917,414,12/09/2008,10.744,31.41,7.965
88246.9,122938,-4001.6447,415,12/09/2008,10.789,31.34,7.9625
88228.1,122851.1,-4001.7,416,12/09/2008,10.848,31.26,7.96
88456.6,122245.6,-4001.7073,417,12/09/2008,10.86,31.18,7.9575
88499.6,122196.9,-4001.8,418,12/09/2008,10.909,31.11,7.9575
88266.5,122855.9,-4001.8,419,12/09/2008,11.007,31.03,7.955
88141.3,121761.3,-4001.8268,420,12/09/2008,11.141,30.96,7.9525
88493.9,122233.1,-4001.9,421,12/09/2008,11.153,30.88,7.95
87956.8,121132.5,-4001.9289,422,12/09/2008,11.157,30.8,7.95
88238.8,122840,-4001.9378,423,12/09/2008,11.263,30.73,7.9475
87815.4,121414.3,-4001.9624,424,12/09/2008,11.28,30.65,7.945
88347.7,122553.2,-4002.0659,425,12/09/2008,11.423,30.58,7.945
88233.7,122846,-4002.1281,426,12/09/2008,11.827,30.5,7.9425
88319.1,122802.5,-4002.2,427,12/09/2008,11.871,31.61,7.9425
88250.9,122782.3,-4002.3753,428,12/09/2008,11.873,31.61,7.94
88305,122843.1,-4002.9,429,12/09/2008,11.888,31.62,7.94
88238.8,122885.4,-4002.9933,430,12/09/2008,11.893,31.63,7.9375
88209.8,122736.8,-4003,431,12/09/2008,12.023,31.64,7.9375
88239.9,122915.9,-4003.0799,432,12/09/2008,12.074,31.64,7.935
88458.5,122284.7,-4003.1,433,12/09/2008,12.079,31.65,7.935
88379,122786.8,-4003.1143,434,12/09/2008,12.08,31.66,7.935
88229.4,122753.8,-4003.1514,435,12/09/2008,12.133,31.67,7.9325
87655.6,121472.3,-4003.2,436,12/09/2008,12.276,31.67,7.9325
88186.8,122753.3,-4003.7,437,12/09/2008,12.279,31.68,7.9325
88263.6,122942.7,-4003.7,438,12/09/2008,12.312,31.69,7.9325
87854.7,121410,-4003.7,439,12/09/2008,12.321,31.7,7.93
88197.7,122896.4,-4003.7526,440,12/09/2008,12.451,31.7,7.93
88198.7,122885.5,-4003.7628,441,12/09/2008,12.461,31.71,7.93
88419.8,122362.8,-4004.2,442,12/09/2008,12.56,31.72,7.93
88368.4,122883.2,-4004.3,443,12/09/2008,12.615,31.73,7.93
88355.4,122903.1,-4004.3,444,12/09/2008,12.719,31.73,7.93
88210.6,122943,-4004.4,445,12/09/2008,12.745,31.74,7.93
88324.7,122995.1,-4004.4099,446,12/09/2008,12.764,31.75,7.9275
88326.6,122907,-4004.5,447,12/09/2008,12.802,31.76,7.9275
88229.5,121384.5,-4004.5022,448,12/09/2008,12.813,31.76,7.9275
88390.3,122865.1,-4004.7187,449,12/09/2008,12.819,31.77,7.9275
88243.3,121370,-4004.9,450,12/09/2008,12.82,31.78,7.9275
88346.7,121483.7,-4005,451,12/09/2008,12.829,31.79,7.9275
88220.3,121406.7,-4005,452,12/09/2008,12.83,31.79,7.9275
88179.1,122891.8,-4005.0835,453,12/09/2008,12.841,31.8,7.9275
88205.1,121407.8,-4005.1,454,12/09/2008,12.848,31.81,7.9275
87903.5,121507.9,-4005.2,455,12/09/2008,12.861,31.82,7.9275
88235.4,121418.6,-4005.3988,456,12/09/2008,12.892,31.82,7.9275
88439.4,122815.5,-4005.4294,457,12/09/2008,12.914,31.83,7.9275
88259.2,122876.9,-4005.5,458,12/09/2008,12.931,31.84,7.9275
88111,121760.2,-4005.5126,459,12/09/2008,12.935,31.85,7.9275
88365.1,121453.7,-4005.6,460,12/09/2008,12.939,31.85,7.9275
88227.5,122899,-4005.6584,461,12/09/2008,12.966,31.86,7.9275
88152,122909.6,-4005.7,462,12/09/2008,12.976,31.87,7.9275
88242,122890.9,-4005.8061,463,12/09/2008,12.985,31.88,7.9275
88423.6,122804.4,-4006.0417,464,12/09/2008,13.042,31.88,7.9275
87957.3,121205.7,-4006.1,465,12/09/2008,13.052,31.89,7.9275
87950.1,121471.7,-4006.1,466,12/09/2008,13.062,31.9,7.9275
88262.7,121416,-4006.3,467,12/09/2008,13.072,31.91,7.9275
87447.7,121517.1,-4006.4,468,12/09/2008,13.126,31.91,7.9275
87370,122161.1,-4006.4019,469,12/09/2008,13.136,31.92,7.925
87486.2,121454.8,-4006.4613,470,12/09/2008,13.144,31.93,7.925
87473.9,121455.2,-4006.5,471,12/09/2008,13.17,31.94,7.925
87461.4,121418.2,-4006.6,472,12/09/2008,13.186,31.94,7.925
87493,121423.8,-4006.6807,473,12/09/2008,13.191,31.95,7.925
88184.5,121489.4,-4006.7,474,12/09/2008,13.199,31.96,7.9225
88224,122914.1,-4006.7835,475,12/09/2008,13.21,31.97,7.9225
88563.2,122683.7,-4007.1799,476,12/09/2008,13.228,31.97,7.9225
88207.2,121451.2,-4007.2,477,12/09/2008,13.237,31.98,7.9225
88179.4,121521.1,-4007.3,478,12/09/2008,13.297,31.99,7.92
87476.8,121429.9,-4007.3,479,12/09/2008,13.305,32,7.92
88245.8,121409.8,-4007.3,480,12/09/2008,13.307,32,7.92
87472.3,121442.2,-4007.318,481,12/09/2008,13.336,32.01,7.9175
88251.9,121478.7,-4007.4,482,12/09/2008,13.358,32.02,7.9175
88274.4,121481.9,-4007.4,483,12/09/2008,13.384,32.03,7.9175
88308.3,121487.5,-4007.5,484,12/09/2008,13.391,32.03,7.915
88242,121490.5,-4007.5,485,12/09/2008,13.396,32.04,7.915
88257.6,121480.7,-4007.5,486,12/09/2008,13.439,32.05,7.9125
87444.5,121444.1,-4007.5332,487,12/09/2008,13.453,32.06,7.9125
88290.8,122963.5,-4007.6,488,12/09/2008,13.463,32.06,7.91
88214.4,121392.8,-4007.7041,489,12/09/2008,13.484,32.07,7.91
88319.4,122963.9,-4007.7926,490,12/09/2008,13.517,32.08,7.9075
88139.7,122903.4,-4007.8038,491,12/09/2008,13.527,32.09,7.9075
88172.4,121618.8,-4007.9,492,12/09/2008,13.57,32.09,7.905
88232.1,122863.1,-4007.9519,493,12/09/2008,13.585,30.52,7.9025
88290.4,122960.3,-4007.992,494,12/09/2008,13.63,30.48,7.9025
88362.7,122593.2,-4008.2,495,12/09/2008,14.034,30.14,7.9
88328.7,122669.3,-4008.3,496,12/09/2008,14.055,32.12,7.9
88334.6,122627.9,-4008.4391,497,12/09/2008,14.061,32.13,7.8975
88369.7,122595.4,-4008.4612,498,12/09/2008,14.084,32.14,7.895
88244.5,122932.4,-4008.5917,499,12/09/2008,14.147,32.15,7.895
88166.5,122884.7,-4008.6,500,12/09/2008,14.214,32.15,7.8925
88750.4,122805.1,-4008.6,501,12/09/2008,14.255,32.16,7.89
88320.3,122695.5,-4008.6,502,12/09/2008,14.421,32.17,7.8875
88272,122948.4,-4008.7,503,12/09/2008,14.474,32.18,7.8875
87895,122604.1,-4008.8057,504,12/09/2008,14.586,32.18,7.885
88261,122980.4,-4008.9,505,12/09/2008,14.588,32.19,7.8825
88475.2,122868.2,-4008.9,506,12/09/2008,14.602,31.48,7.88
88354.2,122639.1,-4008.944,507,12/09/2008,14.612,31.15,7.8775
88364.1,122665.3,-4008.9627,508,12/09/2008,14.617,31.84,7.8775
88316.7,122622.1,-4008.9748,509,12/09/2008,14.619,30.48,7.875
88344.5,122866.8,-4009.0696,510,12/09/2008,14.623,30.11,7.8725
88353.8,122653.2,-4009.1614,511,12/09/2008,14.633,32.24,7.87
88305.4,122724.4,-4009.2,512,12/09/2008,14.644,32.24,7.8675
88333.1,122664.5,-4009.3598,513,12/09/2008,14.647,32.25,7.865
88490.5,122719.5,-4009.5,514,12/09/2008,14.654,31.24,7.8625
88486.7,122822.2,-4009.6,515,12/09/2008,14.661,31.24,7.86
88482.5,122834,-4009.6447,516,12/09/2008,14.663,31.24,7.8575
88519.2,122878.1,-4009.7,517,12/09/2008,14.671,31.24,7.855
88491.6,122777.8,-4009.8,518,12/09/2008,14.679,31.24,7.855
88257.1,122932.8,-4009.9271,519,12/09/2008,14.69,31.24,7.8525
88338.6,122610.2,-4009.9534,520,12/09/2008,14.693,31.24,7.85
88284.7,122655.1,-4009.9701,521,12/09/2008,14.697,31.24,7.8475
88253.9,122639.6,-4010,522,12/09/2008,14.7,31.25,7.845
88300.5,122606.1,-4010,523,12/09/2008,14.705,31.24,7.8425
88311,122678.7,-4010.0119,524,12/09/2008,14.71,31.24,7.84
88171.8,122750.5,-4010.2579,525,12/09/2008,14.728,31.24,7.8375
88296.9,122745.6,-4010.3,526,12/09/2008,14.74,31.24,7.835
88189.8,122748.9,-4010.3,527,12/09/2008,14.742,31.22,7.8325
88235.6,122698.9,-4010.3631,528,12/09/2008,14.748,31.24,7.8275
88317.8,122548.3,-4010.4033,529,12/09/2008,14.758,31.24,7.825
88188.6,122709.3,-4010.7,530,12/09/2008,14.772,31.24,7.8225
88402.3,122576.3,-4010.7,531,12/09/2008,14.774,31.24,7.82
88464.9,122700.3,-4010.8569,532,12/09/2008,14.778,31.24,7.8175
88412.5,122565.5,-4010.885,533,12/09/2008,14.782,31.45,7.815
88407.6,122549.3,-4010.9791,534,12/09/2008,14.784,31.48,7.8125
88442.7,122615,-4010.994,535,12/09/2008,14.788,31.42,7.81
88340.3,122586.5,-4011,536,12/09/2008,14.793,31.43,7.8075
88524.3,122635.3,-4011.12,537,12/09/2008,14.809,31.15,7.805
88145.5,122856.2,-4011.1949,538,12/09/2008,14.817,31.62,7.8025
88461.1,122632.4,-4011.2,539,12/09/2008,14.822,31.48,7.8
87971.7,122664.6,-4011.2,540,12/09/2008,14.824,31.52,7.7975
88385.3,122934.5,-4011.2,541,12/09/2008,14.84,31.41,7.795
88376.1,122546.1,-4011.2434,542,12/09/2008,14.843,31.2,7.7925
87998.8,122626,-4011.2549,543,12/09/2008,14.847,31.2,7.79
88371.9,122700.4,-4011.3,544,12/09/2008,14.857,31.21,7.7875
87920.9,122610.2,-4011.3,545,12/09/2008,14.875,31.25,7.7825
88285.7,122621.6,-4011.5,546,12/09/2008,14.887,31.62,7.78
88100.3,122845.8,-4011.5,547,12/09/2008,14.898,31.42,7.7775
88006.6,122615.2,-4011.5,548,12/09/2008,14.907,31.51,7.775
87935,122578.4,-4011.5903,549,12/09/2008,14.912,30.99,7.7725
88259,122602,-4011.6387,550,12/09/2008,14.944,30.65,7.77
87907.9,122645.1,-4011.7,551,12/09/2008,14.958,30.85,7.7675
87882.6,122655.5,-4011.7084,552,12/09/2008,14.969,30.78,7.765
87847,122635.4,-4012,553,12/09/2008,14.981,30.99,7.7625
87863.8,122683.1,-4012,554,12/09/2008,14.985,30.58,7.76
87792.7,122614,-4012.1,555,12/09/2008,14.988,30.48,7.7575
88218,122590.8,-4012.2,556,12/09/2008,14.998,31.02,7.755
87869.4,122517,-4012.2,557,12/09/2008,15.003,29.8,7.7525
87846.9,121320.6,-4012.2,558,12/09/2008,15.009,30.1,7.75
87739.8,121365.4,-4012.3,559,12/09/2008,15.011,32,7.7475
87872,121397.4,-4012.4,560,12/09/2008,15.013,31.4,7.745
87941.4,121397.9,-4012.5,561,12/09/2008,15.022,30.48,7.745
87942.7,122504.5,-4012.6,562,12/09/2008,15.028,30.52,7.7425
88053.4,122715.3,-4012.6,563,12/09/2008,15.031,31.21,7.74
87916,122540.7,-4012.6,564,12/09/2008,15.041,31.36,7.7375
87994.6,122564.2,-4012.6045,565,12/09/2008,15.043,31.51,7.735
87887.6,122635.2,-4012.6514,566,12/09/2008,15.046,31.66,7.7325
87971,122685.7,-4012.7,567,12/09/2008,15.048,31.81,7.73
88016.5,122691.4,-4012.7,568,12/09/2008,15.056,31.95,7.7275
87956.3,122526.9,-4012.8,569,12/09/2008,15.063,32.1,7.7275
87966.8,122710.7,-4012.8297,570,12/09/2008,15.066,32.25,7.725
87936,122625.6,-4013.1,571,12/09/2008,15.072,32.4,7.7225
88005.5,122540.4,-4013.3,572,12/09/2008,15.076,30.45,7.72
88002.5,122525.9,-4013.3711,573,12/09/2008,15.084,30.75,7.72
87896.1,122545,-4013.4,574,12/09/2008,15.087,31.92,7.7175
87245.8,121214.6,-4013.4,575,12/09/2008,15.095,31.99,7.715
88032.2,122544.5,-4013.4,576,12/09/2008,15.099,32.06,7.7125
87965,122545.9,-4013.5,577,12/09/2008,15.108,32.13,7.7125
87802.5,121343.6,-4013.6,578,12/09/2008,15.114,29.57,7.71
88008.2,122751.5,-4013.6,579,12/09/2008,15.119,29.6,7.71
87958.4,121411,-4013.6,580,12/09/2008,15.123,29.64,7.7075
88529.8,122877.6,-4013.7,581,12/09/2008,15.126,29.67,7.705
87737.7,121430.3,-4013.7554,582,12/09/2008,15.142,29.71,7.705
87256.2,121251.2,-4013.8,583,12/09/2008,15.143,29.74,7.7025
87962.4,122507.7,-4013.8,584,12/09/2008,15.146,29.78,7.7025
87820.6,122645,-4013.8611,585,12/09/2008,15.151,29.81,7.7
87836.2,122633.3,-4013.9,586,12/09/2008,15.153,29.85,7.7
87822.5,122630.2,-4013.9,587,12/09/2008,15.155,29.88,7.6975
87832.5,121311.5,-4014.0062,588,12/09/2008,15.164,29.92,7.6975
87833.8,122473,-4014.0691,589,12/09/2008,15.173,29.95,7.695
87756.3,122548.8,-4014.1399,590,12/09/2008,15.178,29.99,7.695
88262.9,121826.9,-4014.1804,591,12/09/2008,15.18,30.02,7.695
87828.5,122767.2,-4014.209,592,12/09/2008,15.188,30.06,7.6925
87951.5,122497.5,-4014.4074,593,12/09/2008,15.214,30.01,7.6925
87881,122480.5,-4014.4947,594,12/09/2008,15.226,30.25,7.6925
87898.5,122503.9,-4014.5,595,12/09/2008,15.254,30.25,7.69
87778.3,122530.9,-4014.5,596,12/09/2008,15.268,30.25,7.69
87837,122477,-4014.5,597,12/09/2008,15.286,30.25,7.69
87961.2,122462.6,-4014.6,598,12/09/2008,15.306,30.25,7.69
87884.3,122514.8,-4014.6,599,12/09/2008,15.319,30.25,7.6875
87845.3,122498.9,-4014.6675,600,12/09/2008,15.331,30.25,7.6875
87912.3,122527,-4014.7,601,12/09/2008,15.333,30.25,7.6875
88032.8,122524.2,-4014.8,602,12/09/2008,15.34,30.25,7.6875
87817.6,121322.9,-4014.9,603,12/09/2008,15.341,30.25,7.6875
88029.4,122655.3,-4014.9,604,12/09/2008,15.349,30.25,7.6875
87879.8,122497.8,-4015.0159,605,12/09/2008,15.351,30.25,7.6875
87904.7,122457.9,-4015.1909,606,12/09/2008,15.358,30.25,7.6875
87906.4,122806.9,-4015.3365,607,12/09/2008,15.366,30.58,7.6875
87866.8,122453.7,-4015.3962,608,12/09/2008,15.368,30.62,7.6875
88137.3,122647.1,-4015.5366,609,12/09/2008,15.372,30.65,7.6875
88175.2,122639.1,-4015.5489,610,12/09/2008,15.388,33.2,7.6875
88096.4,122714.4,-4015.7,611,12/09/2008,15.393,32,7.6875
87937.5,122704.3,-4015.7776,612,12/09/2008,15.397,32.59,7.6875
87934.6,122495.3,-4015.9132,613,12/09/2008,15.411,32.45,7.69
87805.6,122536.9,-4015.9252,614,12/09/2008,15.415,32.62,7.69
87904.8,122498.7,-4015.9452,615,12/09/2008,15.428,32.48,7.69
88149,122719.3,-4016.0706,616,12/09/2008,15.432,32.49,7.69
88053.5,122508.9,-4016.2385,617,12/09/2008,15.441,32.11,7.69
88310.2,122547.3,-4016.3,618,12/09/2008,15.444,31.48,7.6925
87975.9,122474,-4016.3,619,12/09/2008,15.447,31.52,7.6925
87745.7,121348.7,-4016.3001,620,12/09/2008,15.451,30,7.6925
88303.7,122563.8,-4016.3075,621,12/09/2008,15.469,30.16,7.695
88285.2,122591.5,-4016.5129,622,12/09/2008,15.477,30.02,7.695
88287.8,122595.2,-4016.5366,623,12/09/2008,15.485,30.05,7.695
87830.8,122452.9,-4016.6,624,12/09/2008,15.486,30.04,7.6975
87744.3,121339.8,-4016.6,625,12/09/2008,15.493,30.06,7.6975
88255.9,121866.6,-4016.6,626,12/09/2008,15.505,30.07,7.7
88270.7,122532.5,-4016.637,627,12/09/2008,15.511,30.15,7.7
88101,122496,-4016.7,628,12/09/2008,15.521,30,7.7025
88299.6,122542.6,-4016.7,629,12/09/2008,15.533,31.03,7.7025
87824.8,122728.3,-4016.7463,630,12/09/2008,15.543,31.04,7.705
87809.9,122445.5,-4016.785,631,12/09/2008,15.55,30.43,7.705
88140.2,122711.8,-4016.8,632,12/09/2008,15.567,30.44,7.7075
88123,122697.5,-4016.8,633,12/09/2008,15.573,30.45,7.71
88284,121848.9,-4016.8,634,12/09/2008,15.609,30.47,7.71
87426.7,121413.1,-4016.8294,635,12/09/2008,15.611,30.48,7.7125
88016.7,122747.3,-4016.9,636,12/09/2008,15.628,30.49,7.715
88242.4,121890.3,-4016.9,637,12/09/2008,15.632,30.51,7.715
88276.3,121852.1,-4016.9771,638,12/09/2008,15.639,30.52,7.7175
88074,122633.1,-4017.0081,639,12/09/2008,15.645,30.53,7.72
88246.8,121876.2,-4017.1,640,12/09/2008,15.655,30.54,7.72
87460.7,121415.1,-4017.2,641,12/09/2008,15.703,30.56,7.7225
88172.2,122902.6,-4017.4,642,12/09/2008,15.705,30.57,7.725
87425.2,121424.3,-4017.4571,643,12/09/2008,15.719,30.58,7.7275
87906.2,122636.6,-4017.5615,644,12/09/2008,15.758,30.6,7.7275
87738.4,122623.8,-4017.6,645,12/09/2008,15.773,30.61,7.73
88136.4,122839,-4017.6,646,12/09/2008,15.781,31.22,7.7325
87769.6,122501,-4017.6,647,12/09/2008,15.833,31.23,7.735
87414.6,121431.6,-4017.6492,648,12/09/2008,15.843,31.24,7.7375
88267.5,122498.8,-4017.6714,649,12/09/2008,15.857,31.26,7.74
87660,121171,-4017.7817,650,12/09/2008,15.864,31.27,7.7425
87834.3,122413.1,-4017.8,651,12/09/2008,15.88,31.28,7.7425
88026.1,122640.5,-4017.8,652,12/09/2008,15.882,31.29,7.745
88004.7,122558.1,-4017.8406,653,12/09/2008,15.89,31.29,7.7475
87839.9,121291.9,-4017.8854,654,12/09/2008,15.897,31.29,7.75
87821.2,122417.4,-4018,655,12/09/2008,15.898,31.29,7.7525
87820.3,122433.8,-4018.2,656,12/09/2008,15.909,31.29,7.755
88124.6,122721.3,-4018.2,657,12/09/2008,15.913,31.29,7.7575
88025.9,122736.4,-4018.4125,658,12/09/2008,15.92,31.29,7.76
87928.1,121261.6,-4018.5,659,12/09/2008,15.922,31.29,7.7625
87989.8,122587.2,-4018.5,660,12/09/2008,15.936,31.29,7.765
88066.4,122641.9,-4018.7,661,12/09/2008,15.962,31.29,7.7675
87923.6,122600.5,-4018.7071,662,12/09/2008,15.965,31.29,7.77
88154.7,122648.4,-4018.7134,663,12/09/2008,15.967,31.29,7.7725
87802.8,121245.5,-4018.7193,664,12/09/2008,15.971,31.29,7.775
87943.9,121248.4,-4018.7352,665,12/09/2008,15.981,31.29,7.7775
87828.2,121254.1,-4018.7553,666,12/09/2008,15.994,31.29,7.78
88278.8,122951.7,-4018.8,667,12/09/2008,15.998,31.29,7.7825
88363.4,122928.8,-4018.8927,668,12/09/2008,16.005,31.29,7.785
87669.8,121179.1,-4019,669,12/09/2008,16.008,31.29,7.7875
88030.6,122596.9,-4019,670,12/09/2008,16.013,31.28,7.79
88139.1,122581.1,-4019.0038,671,12/09/2008,16.025,31.28,7.795
87742.4,122588.3,-4019.2,672,12/09/2008,16.044,31.28,7.7975
88036.7,122523.1,-4019.2,673,12/09/2008,16.055,31.28,7.8
87928.6,122514.8,-4019.2,674,12/09/2008,16.066,31.28,7.8025
88128.3,122704.8,-4019.2,675,12/09/2008,16.069,31.28,7.805
88037.7,122452.3,-4019.2054,676,12/09/2008,16.098,31.28,7.8075
87894.2,122438.5,-4019.2423,677,12/09/2008,16.101,31.28,7.81
88394.1,122495.6,-4019.3,678,12/09/2008,16.104,31.28,7.8125
87955.5,122409,-4019.3781,679,12/09/2008,16.119,31.28,7.815
88362.5,122517.9,-4019.4,680,12/09/2008,16.123,31.28,7.8175
87989.5,122603,-4019.5,681,12/09/2008,16.125,31.28,7.82
88353.6,122482,-4019.5,682,12/09/2008,16.144,31.28,7.8225
87751,121275.8,-4019.5,683,12/09/2008,16.161,31.28,7.825
88100.4,122536.3,-4019.5,684,12/09/2008,16.179,31.28,7.83
88075.5,122507.2,-4019.5152,685,12/09/2008,16.187,31.28,7.8325
88004.6,122560.8,-4019.5888,686,12/09/2008,16.195,31.28,7.835
87953.9,122470.8,-4019.6,687,12/09/2008,16.201,31.28,7.8375
87945.1,122490,-4019.6,688,12/09/2008,16.205,31.28,7.84
88119.6,122691.1,-4019.7,689,12/09/2008,16.209,31.28,7.8425
87500.1,121694.3,-4019.8636,690,12/09/2008,16.219,31.28,7.845
88177.4,122578.7,-4019.8784,691,12/09/2008,16.221,31.28,7.8475
88338,122435.8,-4019.9,692,12/09/2008,16.234,31.28,7.85
87762.3,122582.7,-4019.9,693,12/09/2008,16.239,31.28,7.8525
87753.8,122559.4,-4020.1,694,12/09/2008,16.243,31.76,7.855
87795.8,122571.4,-4020.106,695,12/09/2008,16.251,31.25,7.8575
87803.8,122580.3,-4020.1817,696,12/09/2008,16.255,31.6,7.86
87749.4,122526.7,-4020.192,697,12/09/2008,16.265,31.62,7.8625
87814.7,122542,-4020.2165,698,12/09/2008,16.285,31.52,7.865
88274.2,122487.3,-4020.2719,699,12/09/2008,16.308,31.44,7.8675
88081.9,122847.7,-4020.3,700,12/09/2008,16.32,31.37,7.87
88034.1,122543.2,-4020.4,701,12/09/2008,16.324,31.3,7.8725
88329.5,122455.3,-4020.4,702,12/09/2008,16.334,31.22,7.875
87910.5,122475.6,-4020.496,703,12/09/2008,16.34,31.15,7.8775
88077.5,122644.8,-4020.7038,704,12/09/2008,16.358,31.07,7.88
87779.5,121247.5,-4020.7947,705,12/09/2008,16.375,31,7.8825
87766.5,122559.9,-4020.7957,706,12/09/2008,16.382,30.88,7.8825
87725.9,122619.8,-4020.8,707,12/09/2008,16.385,30.8,7.885
88213.3,122456.6,-4020.9,708,12/09/2008,16.391,30.73,7.8875
88176.4,122551.7,-4020.9,709,12/09/2008,16.399,30.65,7.89
87714.8,122574,-4020.9,710,12/09/2008,16.401,30.58,7.8925
87745.8,121232.3,-4020.9093,711,12/09/2008,16.406,30.5,7.895
88142,122591.1,-4021,712,12/09/2008,16.417,31.61,7.895
87756.4,121286,-4021.057,713,12/09/2008,16.421,31.61,7.8975
87751.7,121165,-4021.2178,714,12/09/2008,16.441,31.67,7.9
88309.2,122497.2,-4021.2207,715,12/09/2008,16.457,31.88,7.9025
87794.6,122515.5,-4021.275,716,12/09/2008,16.462,32.08,7.9025
88152.8,122542.5,-4021.2861,717,12/09/2008,16.48,32.29,7.905
88100.7,122714.1,-4021.3,718,12/09/2008,16.489,32.49,7.9075
87800.9,122784.8,-4021.4,719,12/09/2008,16.497,32.7,7.9075
88300.3,122494.8,-4021.4,720,12/09/2008,16.499,32.91,7.91
88244.3,122796.7,-4021.4209,721,12/09/2008,16.511,33.11,7.91
87712.5,121203.3,-4021.4567,722,12/09/2008,16.529,33.32,7.9125
88075.8,122776.8,-4021.4707,723,12/09/2008,16.546,31.69,7.915
87976,122681.7,-4021.6,724,12/09/2008,16.555,31.7,7.915
87950.8,122714.5,-4021.6,725,12/09/2008,16.563,31.7,7.9175
88135.2,122735.7,-4021.6534,726,12/09/2008,16.574,31.71,7.9175
88021,122737.1,-4021.6834,727,12/09/2008,16.588,31.72,7.92
88023.4,122743.7,-4021.7,728,12/09/2008,16.592,31.73,7.92
88052.6,122689.8,-4021.7,729,12/09/2008,16.596,31.73,7.92
87837.6,122720.2,-4021.7,730,12/09/2008,16.599,31.74,7.9225
87893.8,122451.1,-4021.7,731,12/09/2008,16.604,31.75,7.9225
87711.2,122550.8,-4021.8,732,12/09/2008,16.607,31.76,7.9225
88047.2,122554.9,-4021.8581,733,12/09/2008,16.617,31.76,7.925
87880.7,122439.2,-4021.9027,734,12/09/2008,16.629,31.77,7.925
87837.8,122452.9,-4021.9739,735,12/09/2008,16.647,31.78,7.925
87804,122387.4,-4022,736,12/09/2008,16.653,31.79,7.9275
88275.8,122442.8,-4022.1,737,12/09/2008,16.654,31.79,7.9275
88189.8,122477.6,-4022.1,738,12/09/2008,16.658,31.8,7.9275
87789.2,122442.2,-4022.1088,739,12/09/2008,16.67,31.81,7.9275
87785.4,122445,-4022.178,740,12/09/2008,16.673,31.82,7.9275
88259.2,122455.1,-4022.2099,741,12/09/2008,16.684,31.82,7.9275
88236.3,122441.3,-4022.2382,742,12/09/2008,16.699,31.83,7.93
88127.2,122466.4,-4022.3,743,12/09/2008,16.708,31.84,7.93
87859.5,122441.9,-4022.3,744,12/09/2008,16.739,31.85,7.93
88208.6,122445.1,-4022.3058,745,12/09/2008,16.754,31.85,7.93
87481.2,121621.8,-4022.5,746,12/09/2008,16.785,31.86,7.93
87875.8,122459.8,-4022.6,747,12/09/2008,16.789,31.87,7.93
88195.9,122440.8,-4022.7777,748,12/09/2008,16.807,31.88,7.93
88213,122448.8,-4022.8,749,12/09/2008,16.813,31.88,7.9275
88237.6,122447.7,-4022.8434,750,12/09/2008,16.835,31.89,7.9275
88087.3,122843.9,-4022.9,751,12/09/2008,16.863,31.9,7.9275
88108.4,122822.4,-4023,752,12/09/2008,16.874,31.91,7.9275
